person1	271	0	950	1079	
person1	673	0	951	1076	
person1	883	0	964	1079	
person1	1380	0	539	1079	
person1	51	0	1262	1079	
person1	634	32	1266	1031	
person1	965	27	937	1052	
person1	1394	149	497	930	
person1	1158	0	761	1079	
person1	885	15	1013	1064	
person1	668	158	1227	921	
person1	616	261	1292	818	
person1	406	407	1474	672	
person1	83	0	1371	1079	
person1	5	0	422	1059	
person1	0	18	935	1053	
person1	0	11	860	1068	
person1	0	0	722	1079	
person1	0	0	694	1079	
person1	0	8	668	1067	
person1	14	0	402	1079	
person1	14	0	407	1079	
person1	12	0	421	1079	
person1	0	0	480	1079	
person1	7	0	509	1079	
person1	5	0	508	1079	
person1	0	0	548	1079	
person1	0	0	547	1079	
person1	2	0	441	1079	
person1	13	0	436	1079	
person1	13	0	458	1079	
person1	12	0	477	1079	
person1	4	0	470	1079	
person1	15	0	446	1079	
person1	0	0	514	1079	
person1	2	17	476	1024	
person1	0	15	500	851	
person1	0	18	491	1017	
person1	0	5	475	855	
person1	0	25	488	1008	
person1	3	2	541	1056	
person1	0	0	666	1079	
person1	9	0	670	1079	
person1	0	0	743	1079	
person1	11	0	742	1079	
person1	0	0	879	1079	
person1	0	0	873	1079	
person1	0	0	929	1079	
person1	0	0	926	1079	
person1	0	2	848	1077	
person1	0	10	789	1069	
person1	0	16	742	1063	
person1	2	3	721	1076	
person1	7	0	756	1079	
person1	24	0	796	1079	
person1	10	0	863	1079	
person1	5	0	937	1079	
person1	0	0	926	1079	
person1	0	0	924	1079	
person1	0	0	937	1079	
person1	6	0	879	1079	
person1	2	0	865	1079	
person1	11	0	840	1079	
person1	13	0	840	1079	
person1	11	0	672	1079	
person1	4	0	677	1079	
person1	0	0	692	1079	
person1	7	0	661	1079	
person1	2	0	697	1079	
person1	0	0	767	1079	
person1	0	0	879	1079	
person1	0	0	937	1079	
person1	189	0	896	936	
person1	329	0	813	939	
person1	372	0	782	956	
person1	253	0	842	1077	
person1	627	0	1266	1055	
person1	436	30	1427	1030	
person1	430	50	1433	1003	
person1	0	218	259	848	
person1	0	30	429	807	
person1	104	66	430	751	
person1	844	207	444	700	
person1	474	803	435	269	
person1	403	640	539	439	
person1	228	442	1028	630	
person1	372	542	778	521	
person1	510	634	554	444	
person1	507	644	541	435	
person1	261	746	455	328	
person1	1290	0	588	519	
person1	674	121	608	592	
person1	180	0	599	508	
person1	165	3	611	307	
person1	798	18	668	509	
person1	837	0	709	640	
person1	916	0	657	507	
person1	824	3	666	332	
person1	862	0	617	636	
person1	859	414	791	656	
person1	861	458	792	603	
person1	822	413	1065	666	
person1	860	343	753	728	
person1	908	253	648	745	
person1	906	250	659	741	
person1	863	239	652	752	
person1	865	243	649	745	
person1	859	230	650	749	
person1	725	144	1084	839	
person1	801	209	693	725	
person1	845	198	663	731	
person1	851	197	652	728	
person1	856	194	647	728	
person1	861	181	645	748	
person1	859	179	639	747	
person1	855	192	633	719	
person1	855	185	640	734	
person1	859	188	640	729	
person1	849	191	651	726	
person1	862	178	643	736	
person1	873	163	631	747	
person1	895	205	691	702	
person1	1062	214	625	666	
person1	1567	269	347	603	
person1	129	498	682	555	
person1	1442	29	469	594	
person1	1361	24	558	653	
person1	1198	2	721	751	
person1	1153	0	762	876	
person1	1021	20	891	853	
person1	981	0	900	887	
person1	872	30	966	842	
person1	842	53	985	833	
person1	785	127	985	841	
person1	769	192	983	838	
person1	756	221	1008	843	
person1	761	239	995	828	
person1	780	264	989	800	
person1	860	278	960	791	
person1	852	267	979	792	
person1	858	221	977	845	
person1	863	219	979	844	
person1	877	170	972	892	
person1	890	173	971	805	
person1	889	158	973	827	
person1	876	161	995	814	
person1	884	105	993	870	
person1	874	152	994	820	
person1	864	153	992	828	
person1	868	153	981	819	
person1	865	123	973	844	
person1	848	119	1001	851	
person1	886	113	968	851	
person1	865	126	982	840	
person1	852	95	995	886	
person1	852	78	971	805	
person1	859	57	962	817	
person1	854	68	962	804	
person1	871	59	922	818	
person1	868	58	942	818	
person1	853	45	956	834	
person1	837	9	986	889	
person1	761	71	962	786	
person1	738	49	978	814	
person1	741	57	980	804	
person1	751	40	955	830	
person1	755	39	948	828	
person1	753	35	953	840	
person1	748	25	961	855	
person1	760	22	943	848	
person1	750	22	977	832	
person1	827	13	868	732	
person1	766	39	949	789	
person1	811	12	872	735	
person1	816	8	843	740	
person1	839	0	797	755	
person1	757	28	863	700	
person1	767	30	827	695	
person1	756	25	853	703	
person1	753	27	859	695	
person1	750	35	866	680	
person1	728	29	876	670	
person1	730	31	887	668	
person1	747	31	856	657	
person1	730	31	867	671	
person1	55	18	1401	874	
person1	526	0	1393	518	
person1	585	0	1320	873	
person1	657	0	1242	1079	
person1	830	184	1088	895	
person1	879	323	1010	756	
person1	1033	414	862	665	
person1	1190	575	714	504	
person1	1196	706	512	360	
person1	1190	707	513	360	
person1	1226	719	509	360	
person1	1234	713	517	366	
person1	1188	676	594	392	
person1	1237	615	605	457	
person1	1231	526	664	553	
person1	1015	263	860	816	
person1	987	0	932	892	
person1	13	50	644	836	
person1	10	8	322	693	
person1	3	26	313	799	
person1	9	11	283	887	
person1	989	0	926	468	
person1	554	0	1274	747	
person1	399	6	1492	894	
person1	232	27	1466	1001	
person1	17	0	1326	1077	
person1	37	200	1055	866	
person1	34	348	834	731	
person1	22	343	855	736	
person1	2	378	858	701	
person1	23	371	891	708	
person1	21	364	917	715	
person1	72	372	945	707	
person1	114	359	917	720	
person1	137	337	1030	734	
person1	133	345	1048	721	
person1	178	208	1193	845	
person1	311	20	1496	1035	
person1	550	13	1369	1019	
person1	289	0	1394	1072	
person1	19	156	1061	898	
person1	0	41	983	768	
person1	2	607	837	472	
person1	10	463	850	609	
person1	23	378	1018	701	
person1	32	371	1098	708	
person1	212	25	1667	825	
person1	1114	619	539	451	
person1	1000	975	395	97	
person1	1030	945	382	126	
person1	1019	954	407	118	
person1	1022	948	397	126	
person1	998	928	400	151	
person1	1003	921	444	158	
person1	1005	889	448	190	
person1	1002	833	458	241	
person1	975	834	443	245	
person1	954	812	470	255	
person1	398	232	492	606	
person1	555	72	470	608	
person1	203	0	1675	1079	
person1	125	0	1794	1079	
person1	162	0	1757	1079	
person1	119	0	1800	1058	
